word_count,num_links,spam_words,is_fraud
70,0,0,0
76,0,0,0
36,0,0,0
3,0,0,0
4,0,0,0
12,0,0,0
12,0,0,0
4,0,0,0
27,0,0,0
13,0,0,0
7,0,0,0
1,0,0,0
15,0,0,0
44,0,0,0
31,0,0,0
7,0,0,0
25,0,0,0
8,0,0,0
8,0,0,0
1,0,0,0
14,0,0,0
66,0,0,0
31,0,0,0
8,0,0,0
13,0,0,0
23,0,0,0
1,0,0,0
3,0,0,0
1006,0,4,0
11,0,1,0
9,0,0,0
3,0,0,0
22,0,0,0
15,0,0,0
32,0,0,0
4,0,0,0
344,0,0,0
28,0,0,0
2,0,0,0
4,0,0,0
2,0,0,0
23,0,0,0
10,0,0,0
54,0,0,0
39,0,0,0
1,0,0,0
23,0,0,0
27,0,0,0
24,0,0,0
112,0,0,0
22,0,0,0
10,0,0,0
25,0,0,0
69,0,0,0
13,0,0,0
396,0,0,0
959,0,0,0
6,0,0,0
188,0,0,0
11,0,0,0
33,0,0,0
5,0,0,0
3,0,0,0
2,0,0,0
106,0,0,0
3,0,0,0
39,0,0,0
6,0,0,0
24,0,0,0
3,0,0,0
199,0,0,0
799,0,2,0
3,0,0,0
130,0,0,0
14,0,0,0
36,0,0,0
17,0,0,0
12,0,0,0
1,0,0,0
10,0,0,0
45,0,0,0
7,0,0,0
21,0,0,0
4,0,0,0
6,0,1,0
15,0,0,0
1,0,0,0
1,0,0,0
6,0,0,0
42,0,0,0
19,0,0,0
1,0,0,0
9,0,0,0
22,0,0,0
949,0,22,0
12,0,0,0
38,0,0,0
1,0,0,0
4,0,0,0
5,0,0,0
41,0,1,0
8,0,0,0
1918,0,7,0
32,0,0,0
5,0,0,0
8,0,0,0
16,0,0,0
1,0,0,0
10,0,0,0
2,0,0,0
50,0,0,0
10,0,0,0
7,0,0,0
3190,0,9,0
13,0,0,0
268,0,1,0
15,0,0,0
4,0,0,0
32,0,0,0
9,0,0,0
1,0,0,0
8,0,0,0
15,0,0,0
82,0,0,0
8,0,0,0
16,0,0,0
1,0,0,0
15,0,0,0
2,0,0,0
13,0,0,0
16,0,0,0
1674,0,4,0
4,0,0,0
8,0,0,0
54,0,0,0
6,0,0,0
14,0,0,0
9,0,0,0
26,0,0,0
7,0,0,0
47,0,0,0
1,0,0,0
26,0,0,0
14,0,0,0
8,0,0,0
1,0,0,0
21,0,0,0
10,0,0,0
8,0,0,0
63,0,0,0
7,0,0,0
49,0,0,0
2,0,0,0
2,0,0,0
215,0,1,0
1,0,0,0
10,0,0,0
2,0,0,0
6,0,0,0
10,0,0,0
4,0,0,0
27,0,0,0
44,0,0,0
877,0,3,0
14,0,0,0
7,0,0,0
1,0,0,0
9,0,0,0
4,0,0,0
1,0,0,0
305,0,0,0
7,0,0,0
16,0,0,0
12,0,0,0
1,0,0,0
5,0,0,0
21,0,0,0
11,0,0,0
1519,0,3,0
2,0,0,0
3,0,0,0
26,0,0,0
1,0,0,0
7,0,0,0
28,0,0,0
33,0,1,1
16,0,0,0
10,0,0,0
3,0,0,0
33,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
20,0,0,0
15,0,0,0
2,0,0,0
33,0,0,0
11,0,0,0
1,0,0,0
20,0,0,0
12,0,0,0
30,0,1,0
130,0,0,0
9,0,0,0
6,0,0,0
2,0,0,0
7,0,0,0
39,0,0,0
1,0,0,0
713,0,0,0
32,0,0,0
48,0,0,0
30,0,0,0
25,0,0,0
8,0,0,0
1,0,0,0
2,0,0,0
6,0,0,0
3,0,0,0
205,0,1,0
36,0,0,0
14,0,0,0
1,0,0,0
1424,2,5,0
1,0,0,0
6,0,0,0
9,0,0,0
11,0,0,0
35,0,0,0
9,0,0,0
10,0,0,0
22,0,0,0
17,0,0,0
122,0,0,0
10,0,0,0
1,0,0,0
2,0,0,0
11,0,0,0
52,0,0,0
47,0,0,0
1,0,0,0
63,0,0,0
32,0,1,0
1,0,0,0
15,0,0,0
123,0,1,0
1,0,0,0
18,0,0,0
34,0,0,0
63,0,0,0
15,0,0,0
4,0,0,0
31,0,0,0
12,0,0,0
28,0,0,0
578,0,0,0
27,0,0,0
2,0,0,0
11,0,0,0
1,0,0,0
78,0,0,0
12,0,0,0
55,0,1,0
3,0,0,0
17,0,0,0
37,0,0,0
55,0,0,0
26,0,0,0
12,0,0,0
12,0,0,0
2,0,0,0
46,0,0,0
14,0,0,0
1,0,0,0
23,0,0,0
12,0,0,0
38,0,0,0
47,0,0,0
13,0,0,0
21,0,1,0
3,0,0,0
3,0,0,0
34,0,0,0
17,0,0,0
13,0,0,0
6,0,0,0
55,0,0,0
8,0,0,0
17,0,0,0
10,0,0,0
33,0,0,0
91,0,0,0
557,1,4,0
1,0,0,0
11,0,0,0
9,0,0,0
30,0,0,0
21,0,0,0
6,0,0,0
32,0,0,0
93,0,0,0
10,0,0,0
1403,0,1,0
13,0,0,0
21,0,0,0
9,0,0,0
1,0,0,0
155,0,2,0
1,0,0,0
36,0,0,0
16,0,0,0
20,0,0,0
3,0,0,0
15,0,0,0
714,1,1,0
52,0,0,0
22,0,0,0
20,0,0,0
26,0,0,0
4,0,0,0
14,0,0,0
6,0,0,0
8,0,0,0
1,0,0,0
1,0,0,0
28,0,0,0
1,0,0,0
7,0,0,0
24,0,0,0
35,0,0,0
4,0,0,0
60,0,0,0
4,0,0,0
2,0,0,0
5,0,0,0
131,0,0,0
4,0,0,0
14,0,0,0
62,0,0,0
37,0,0,0
23,0,0,0
5,0,0,0
56,0,0,0
318,0,0,0
7,0,0,0
15,0,0,0
9,0,0,0
3,0,0,0
15,0,0,0
9,0,0,0
23,0,0,0
13,0,0,0
1,0,0,0
8,0,0,0
43,0,0,0
57,0,0,0
29,0,0,0
204,0,1,0
22,0,0,0
4,0,0,0
38,0,0,0
1,0,0,0
11,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
30,0,1,0
9,0,0,0
483,0,1,1
88,0,0,0
34,0,0,0
4,0,0,0
5,0,0,0
63,0,0,0
2,0,0,0
6,0,0,0
7,0,0,0
71,0,0,0
12,0,0,0
7,0,0,0
4,0,0,0
7,0,0,0
8,0,0,0
19,0,0,0
544,0,3,0
46,0,0,0
33,0,0,0
94,0,0,0
18,0,0,0
34,0,0,0
2,0,0,0
17,0,0,0
406,0,2,0
52,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
8,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
34,0,0,0
7,0,0,0
28,0,0,0
18,0,0,0
192,0,0,0
47,0,0,0
13,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
4,0,0,0
2,0,0,0
5,0,0,0
11,0,0,0
988,0,9,0
3,0,0,0
2,0,0,0
8,0,0,0
11,0,0,0
35,0,0,0
28,0,0,0
5,0,0,0
35,0,0,0
9,0,0,0
1,0,0,0
925,0,4,0
11,0,0,0
1,0,0,0
21,0,0,0
6,0,0,0
1,0,0,0
15,0,0,0
2,0,0,0
21,0,0,0
1,0,0,0
29,0,0,0
1,0,0,0
5,0,0,0
1,0,0,0
459,1,0,0
17,0,1,0
67,0,2,0
8,0,0,0
18,0,0,0
11,0,0,0
7,0,0,0
14,0,0,0
16,0,0,0
21,0,0,0
6,0,0,0
13,0,0,0
1,0,0,0
16,0,1,0
2,0,0,0
29,0,0,0
20,0,0,0
116,0,0,0
911,1,1,0
15,0,0,0
2,1,0,0
7,0,0,0
12,0,0,0
12,0,0,0
20,0,0,0
16,0,1,0
7,0,0,0
654,1,1,0
43,0,0,0
70,0,1,0
1,0,0,0
11,0,0,0
22,0,0,0
11,0,0,0
7,0,0,0
23,0,0,0
26,0,0,0
1,0,0,0
2,0,0,0
653,0,0,0
1,0,0,0
7,0,0,0
6,0,0,0
1,0,0,0
39,0,0,0
49,0,0,0
587,0,1,0
25,0,0,0
4,0,0,0
6,0,0,0
69,0,0,0
2,0,0,0
25,0,0,0
18,0,0,0
21,0,0,0
16,0,0,0
3,0,0,0
650,0,3,0
7,0,0,0
3,0,0,0
1,0,0,0
30,0,0,0
5,0,0,0
24,0,0,0
41,0,0,0
23,0,0,0
1,0,0,0
174,0,0,0
62,0,0,0
34,0,0,0
16,0,0,0
4,0,0,0
83,0,0,0
35,0,0,0
1,0,0,0
33,0,0,0
4,0,0,0
16,0,0,0
9,0,0,0
6,0,0,0
17,0,0,0
23,0,0,0
23,0,0,0
1144,0,15,0
27,0,0,0
719,0,0,0
24,0,0,0
17,0,0,0
2,0,0,0
6,0,0,0
28,0,0,0
57,0,0,0
2,0,0,0
7,0,0,0
7,0,0,0
96,0,0,0
34,0,0,0
2,0,0,0
201,0,0,0
13,0,0,0
1,0,0,0
3,0,0,0
30,0,0,0
4,0,0,0
11,0,0,0
1,0,0,0
1024,0,3,0
4,0,0,0
55,0,1,0
2,0,0,0
10,0,0,0
40,0,2,0
1,0,0,0
20,0,0,0
2,0,0,0
13,0,0,0
1,0,0,0
2,0,0,0
22,0,0,0
1,0,0,0
5,0,0,0
26,0,0,0
34,0,0,0
4,0,0,0
20,0,0,0
5,0,0,0
9,0,0,0
1,0,0,0
1,0,0,0
11,0,0,0
44,0,0,0
12,0,0,0
1,0,0,0
24,0,1,0
18,0,0,0
917,0,3,0
2,0,0,0
21,0,0,0
21,0,0,0
184,0,0,0
6,0,0,0
1,0,0,0
4,0,0,0
13,0,0,0
25,0,0,0
7,0,0,0
2,0,0,0
1,0,0,0
44,0,0,0
8,0,0,0
22,0,0,0
854,18,7,0
10,0,0,0
24,0,0,0
27,0,0,0
10,0,0,0
20,0,0,0
133,0,1,0
10,0,0,0
13,0,0,0
24,0,0,0
125,0,0,0
1,0,0,0
27,0,0,0
11,0,0,0
19,0,0,0
19,0,0,0
67,0,0,0
3,0,0,0
2,0,0,0
9,0,0,0
8,0,0,0
33,0,0,0
7,0,0,0
9,0,0,0
8,0,0,0
6,0,0,0
8,0,0,0
5,0,0,0
63,0,0,0
1,0,0,0
24,0,0,0
6,0,0,0
10,0,0,0
2,0,0,0
22,0,0,0
3,0,0,0
30,0,0,0
286,0,1,0
7,0,0,0
194,0,0,0
45,0,0,0
11,0,0,0
27,0,0,0
22,0,0,0
33,0,0,0
1,0,0,0
71,0,0,0
48,0,0,0
32,0,0,0
52,0,0,0
9,0,0,0
225,0,0,0
167,0,1,0
93,0,0,0
15,0,0,0
15,0,1,0
2,0,0,0
6,0,0,0
4,0,0,0
7,0,0,0
16,0,0,0
53,0,0,0
69,0,0,0
4,0,0,0
26,0,0,0
25,0,0,0
10,0,0,0
12,0,0,0
28,0,0,0
18,0,0,0
20,0,0,0
13,0,0,0
4,0,0,0
32,0,0,0
4,0,0,0
12,0,0,0
1,0,0,0
18,0,1,0
1,0,0,0
8,0,0,0
1,0,0,0
7,0,0,0
2,0,0,0
29,0,0,0
33,0,0,0
37,0,0,0
33,0,0,0
11,0,0,0
7,0,0,0
886,0,7,0
9,0,0,0
5,0,0,0
27,0,0,0
10,0,0,0
12,0,0,0
10,0,0,0
15,0,0,0
1707,7,22,0
38,0,0,0
53,0,0,0
1,0,0,0
34,0,0,0
2,0,0,0
9,0,0,0
4,0,0,0
8,0,0,0
12,0,0,0
1,0,0,0
2,0,0,0
24,0,0,0
126,0,0,0
1,0,0,0
284,0,1,0
42,0,0,0
34,0,0,0
17,0,0,0
4,0,0,0
22,0,0,0
17,0,0,0
16,0,0,0
3,0,0,0
17,0,0,0
3,0,0,0
8,0,0,0
16,0,0,0
21,0,0,0
802,0,3,0
1,0,0,0
11,0,0,0
53,0,0,0
18,0,0,0
15,0,0,0
427,1,1,0
23,0,0,0
5,0,0,0
10,0,0,0
1,0,0,0
44,0,0,0
12,0,0,0
24,0,0,0
11,0,0,0
5,0,0,0
4,0,0,0
24,0,0,0
13,0,0,0
1,0,0,0
17,0,0,0
9,0,0,0
18,0,0,0
7,0,0,0
12,0,0,0
12,0,0,0
4,0,0,0
2,0,0,0
25,0,0,0
34,0,0,0
7,0,0,0
23,0,0,0
1,0,0,0
1,0,0,0
11,0,0,0
8,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
123,0,1,0
7,0,0,0
13,0,0,0
74,0,0,0
30,0,0,0
10,0,0,0
9,0,0,0
26,0,0,0
7,0,0,0
1,0,0,0
11,0,0,0
24,0,0,0
1,0,0,0
1,0,0,0
5,0,0,0
10,0,0,0
3,0,0,0
23,0,1,0
34,0,0,0
91,0,0,0
56,0,0,0
8,0,0,0
15,0,0,0
27,0,0,0
4,0,0,0
16,0,0,0
65,0,0,0
1,0,0,0
1,0,0,0
23,0,0,0
26,0,0,0
12,0,0,0
2,0,0,0
16,0,0,0
12,0,0,0
132,0,0,0
10,0,0,0
59,0,0,0
7,0,0,0
1,0,0,0
40,0,1,0
2,0,0,0
12,0,0,0
8,0,0,0
4,0,0,0
64,0,1,0
10,0,0,0
17,0,0,0
3,0,0,0
68,0,0,0
16,0,0,0
11,0,0,0
43,0,0,0
15,0,0,0
8,0,0,0
15,0,0,0
57,0,0,0
4,0,0,0
19,0,0,0
4,0,0,0
59,0,0,0
354,0,0,0
1,0,0,0
21,0,0,0
40,0,0,0
9,0,0,0
4,0,0,0
1,0,0,0
18,0,0,0
1,0,0,0
16,0,0,0
11,0,0,0
36,0,0,0
25,0,0,0
144,0,0,0
32,0,0,0
17,0,0,0
1,0,0,0
44,0,0,0
10,0,1,0
25,0,0,0
44,0,0,0
6,0,0,0
109,0,0,0
7,0,0,0
11,0,0,0
9,0,0,0
54,0,0,0
42,0,0,0
1,0,0,0
8,0,0,0
25,0,0,0
25,0,0,0
44,0,0,0
24,0,0,0
6,0,0,0
10,0,0,0
17,0,0,0
1,0,0,0
32,0,0,0
5,0,0,0
21,0,0,0
2,0,0,0
14,0,0,0
1,0,0,0
13,0,1,0
6200,1,44,0
5,0,0,0
34,0,1,0
3,0,0,0
4,0,0,0
13,0,0,0
1,0,0,0
1,0,0,0
9,0,0,0
37,0,0,0
7,0,0,0
1,0,0,0
17,0,0,0
6,0,0,0
29,0,0,0
199,0,0,0
3,0,0,0
26,0,0,0
26,0,0,0
24,0,0,0
6,0,0,0
12,0,1,0
9,0,0,0
59,0,0,0
36,0,0,0
42,0,0,0
3,0,0,0
19,0,0,0
64,0,0,0
78,0,0,0
16,0,0,0
13,0,0,0
1,0,0,0
57,0,0,0
147,0,0,0
1,0,0,0
23,0,0,0
17,0,0,0
22,0,0,0
7,0,0,0
29,0,0,0
25,0,0,0
2317,1,12,0
16,0,0,0
25,0,0,0
11,0,0,0
20,0,0,0
5,0,0,0
7,0,0,0
22,0,0,0
34,0,0,0
4,0,0,0
4,0,0,0
7,0,0,0
1,0,0,0
18,0,0,0
4,0,0,0
10,0,0,0
45,0,0,0
42,0,0,0
12,0,0,0
34,0,0,0
14,0,0,0
2,0,0,0
1,0,0,0
11,0,0,0
14,0,0,0
9,0,0,0
106,0,1,0
19,0,0,0
4,0,0,0
15,0,0,0
21,0,0,0
138,0,0,0
3,0,0,0
14,0,0,0
50,0,0,0
1,0,0,0
9,0,0,0
7,0,0,0
1,0,0,0
1,0,0,0
21,0,0,0
13,0,0,0
18,0,0,0
5,0,0,0
7,0,0,0
14,0,0,0
17,0,0,0
17,0,0,0
17,0,0,0
138,0,0,0
180,0,0,0
1,0,0,0
42,0,0,0
4,0,0,0
17,0,0,0
19,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
169,0,1,0
19,0,0,0
16,0,0,0
5,0,0,0
7,0,0,0
1,0,0,0
19,0,1,0
16,0,0,0
1,0,0,0
1,0,0,0
76,0,0,0
8,0,0,0
10,0,0,0
23,0,0,0
68,0,0,0
15,0,0,0
22,0,0,0
21,0,0,0
14,0,0,0
12,0,0,0
224,0,0,0
13,0,0,0
125,0,0,0
3,0,0,0
43,0,1,0
3,0,0,0
7,0,0,0
8,0,0,0
16,0,0,0
220,0,0,0
1,0,0,0
17,0,0,0
8,0,0,0
1,0,0,0
32,0,0,0
19,0,0,0
4,0,0,0
23,0,0,0
1,0,0,0
15,0,0,0
18,0,0,0
4,0,0,0
14,0,0,0
17,0,0,0
1,0,0,0
1,0,0,0
35,0,0,0
17,0,0,0
13,0,0,0
15,0,0,0
16,0,0,0
24,0,0,0
24,0,0,0
1,0,0,0
9,0,0,0
167,0,1,0
3,0,0,0
6,0,0,0
328,0,0,0
19,0,0,0
14,0,0,0
129,1,0,1
1537,0,5,0
10,0,0,0
12,0,0,0
9,0,0,0
868,1,5,0
1,0,0,0
6,0,0,0
11,0,0,0
122,0,1,0
157,0,2,0
8,0,0,0
38,0,0,0
2,0,0,0
8,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
38,0,0,0
23,0,0,0
14,0,0,0
5,0,0,0
47,0,0,0
143,0,0,0
1,0,0,0
20,0,0,0
13,0,0,0
24,0,0,0
12,0,0,0
20,0,0,0
60,0,0,0
112,0,1,0
13,0,0,0
822,0,1,0
8,0,0,0
23,0,0,0
1,0,0,0
9,0,0,0
12,0,0,0
9,0,0,0
9,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
62,0,0,0
23,0,0,0
3,0,0,0
26,0,0,0
20,0,0,0
1,0,0,0
18,0,0,0
6,0,1,0
72,0,0,0
5,0,0,0
15,0,0,0
11,0,0,0
1,0,0,0
24,0,0,0
22,0,0,0
39,0,0,0
4,0,0,0
11,0,0,0
341,1,7,0
4,0,0,0
2,0,0,0
230,0,0,0
256,0,1,0
12,0,0,0
18,0,0,0
4,0,0,0
3,0,0,0
6,0,0,0
15,0,0,0
65,0,0,0
548,0,11,1
5,0,0,0
17,0,0,0
81,0,0,0
1,0,0,0
48,0,0,0
42,0,0,0
997,0,9,0
46,0,0,0
3,0,0,0
1,0,0,0
16,0,0,0
12,0,0,0
50,0,0,0
28,0,0,0
16,0,0,0
13,0,0,0
11,0,0,0
1,0,0,0
20,0,0,0
7,0,0,0
20,0,0,0
1,0,0,0
22,0,0,0
670,0,0,0
68,0,0,0
14,0,0,0
145,0,1,0
10,0,0,0
30,0,0,0
19,0,0,0
10,0,0,0
70,0,0,0
21,0,0,0
3,0,0,0
29,0,0,0
81,0,0,0
2,0,0,0
30,0,0,0
1,0,0,0
77,0,0,0
19,0,0,0
12,0,0,0
4,0,0,0
12,0,0,0
8,0,0,0
38,0,0,0
30,0,0,0
42,0,0,0
11,0,0,0
25,0,0,0
2,0,0,0
63,0,0,0
24,0,0,0
1,0,0,0
1,0,0,0
28,0,0,0
29,0,0,0
9,0,0,0
1,0,0,0
182,0,1,0
1,0,0,0
330,0,0,0
1,0,0,0
10,0,0,0
13,0,0,0
2,0,0,0
25,0,0,0
15,0,0,0
17,0,0,0
20,0,0,0
9,0,0,0
138,0,0,0
4,0,0,0
174,0,0,0
12,0,0,0
24,0,0,0
16,0,0,0
7,0,0,0
1,0,0,0
26,0,0,0
5,0,0,0
34,0,0,0
167,0,0,0
26,0,1,0
87,0,0,0
10,0,0,0
10,0,0,0
2,0,0,0
1,0,0,0
18,0,0,0
34,0,0,0
38,0,0,0
12,0,0,0
43,0,0,0
9,0,0,0
43,0,0,0
17,0,0,0
82,0,0,0
22,0,0,0
1,0,0,0
14,0,0,0
1155,0,2,0
27,0,0,0
4,0,0,0
19,0,0,0
1,0,0,0
89,0,0,0
21,0,1,0
1,0,0,0
8,0,0,0
57,0,0,0
1,0,0,0
26,0,0,0
18,0,1,0
24,0,0,0
315,6,1,0
2111,3,3,0
7480,0,39,0
14,0,0,0
1441,0,2,0
13,0,0,0
6,0,0,0
4,0,0,0
1,0,0,0
31,0,0,0
11,0,0,0
4,0,0,0
2,0,0,0
7,0,0,0
12,0,0,0
69,1,0,0
15,0,0,0
6,0,0,0
7,0,0,0
13,0,0,0
24,0,0,0
1,0,0,0
20,0,0,0
1,0,0,0
56,0,0,0
5,0,0,0
182,0,2,0
14,0,0,0
17,0,0,0
1,0,0,0
12,0,0,0
30,0,0,0
20,0,0,0
1407,0,4,0
1,0,0,0
25,0,0,0
8,0,0,0
26,0,0,0
10,0,0,0
6,0,0,0
4,0,0,0
97,0,1,0
4,0,0,0
18,0,1,0
1,0,0,0
18,0,0,0
144,0,1,0
1,0,0,0
25,0,0,0
1,0,0,0
73,0,0,0
4,0,0,0
28,0,1,0
43,0,0,0
21,0,0,0
12,0,0,0
42,0,0,0
1,0,0,0
2,0,0,0
13,0,0,0
1,0,0,0
7,0,0,0
22,0,0,0
634,0,6,0
12,0,0,0
2,0,0,0
5,0,0,0
7,0,0,0
629,0,0,0
1,0,0,0
7,0,0,0
2,0,0,0
5,0,0,0
11,0,0,0
3,0,0,0
1,0,0,0
3,0,0,0
10805,1,39,0
26,0,0,0
1345,1,12,0
75,0,0,0
8,0,0,0
19,0,0,0
22,0,0,0
25,0,0,0
4,0,0,0
6,0,0,0
764,0,1,0
49,0,0,0
11,0,0,0
19,0,0,0
4,0,0,0
47,0,0,0
40,0,0,0
46,0,0,0
65,0,0,0
16,0,0,0
12,0,0,0
3,0,0,0
2,0,0,0
14,0,0,0
55,0,0,0
48,0,1,0
13,0,0,0
16,0,0,0
24,0,0,0
1,0,0,0
1,0,0,0
70,0,0,0
25,0,0,0
4,0,0,0
15,0,0,0
29,0,0,0
56,0,0,0
1,0,0,0
6,0,0,0
22,0,0,0
1,0,0,0
1,0,0,0
46,0,0,0
9,0,0,0
16,0,0,0
9,0,0,0
2,0,0,0
1278,1,4,0
1,0,0,0
42,0,0,0
18,0,0,0
28,0,0,0
10,0,0,0
2349,1,9,0
192,0,0,0
1,0,0,0
7,0,0,0
22,0,0,0
1,0,0,0
151,0,0,0
1,0,0,0
6,0,0,0
19,0,0,0
2,0,0,0
82,0,0,0
1,0,0,0
30,0,0,0
36,0,0,0
42,0,0,0
24,0,1,0
16,0,0,0
4,0,0,0
7,0,0,0
3,0,0,0
2,0,0,0
13,0,0,0
85,0,0,0
9,0,0,0
17,0,0,0
69,0,0,0
7,0,0,0
1,0,0,0
32,0,0,0
35,0,0,0
21,0,0,0
602,0,3,0
786,0,1,0
426,0,5,0
1,0,0,0
19,0,0,0
1,0,0,0
1,0,0,0
17,0,0,0
1,0,0,0
1,0,0,0
4,0,0,0
10,0,0,0
1,0,0,0
6,0,0,0
27,0,0,0
2,0,0,0
245,0,0,0
1,0,0,0
22,0,0,0
1,0,0,0
32,0,1,0
10,0,0,0
2,0,0,0
46,0,0,0
549,0,1,0
136,0,0,0
53,0,1,0
49,0,0,0
1,0,0,0
303,0,5,0
1,0,0,0
5,0,0,0
536,0,0,0
20,0,0,0
14,0,0,0
13,0,0,0
113,0,1,0
5,0,0,0
9,0,0,0
54,0,0,0
1,0,0,0
1,0,0,0
43,0,1,0
91,0,0,0
47,0,1,0
12,0,0,0
1,0,0,0
53,0,0,0
15,0,0,0
15,0,0,0
2,0,0,0
3,0,0,0
10,0,0,0
45,0,0,0
14,0,0,0
13,0,0,0
1,0,0,0
4,0,0,0
22,0,0,0
516,1,9,0
28,0,0,0
3229,2,19,0
10,0,0,0
28,0,0,0
5,0,0,0
61,0,0,0
4,0,0,0
3,0,0,0
22,0,0,0
19,0,0,0
262,0,0,0
1,0,0,0
12,0,0,0
2,0,0,0
3,0,0,0
11,0,0,0
11,0,0,0
13,0,0,0
15,0,0,0
12,0,0,0
20,0,0,0
1,0,0,0
40,0,0,0
377,1,10,0
78,0,0,0
30,0,0,0
37,0,0,0
4,0,0,0
1,0,0,0
100,0,1,0
4,0,0,0
6,0,0,0
16,0,0,0
186,0,0,0
2,0,0,0
2,0,0,0
7,0,0,0
4,0,1,0
32,0,0,0
826,0,4,0
10,0,0,0
5,0,0,0
1075,1,0,0
7,0,0,0
13,0,0,0
1,0,0,0
52,0,0,0
4,0,0,0
35,0,0,0
36,0,0,0
19,0,0,0
10,0,0,0
21,0,0,0
64,0,0,0
1,0,0,0
16,0,0,0
3188,0,9,0
4,0,0,0
28,0,0,0
46,0,0,0
3,0,0,0
14,0,0,0
35,0,0,0
60,0,0,0
1,0,0,0
115,0,0,0
8,0,0,0
96,0,1,0
13,0,0,0
16,0,0,0
6,0,0,0
3,0,0,0
33,0,0,0
14,0,0,0
23,0,0,0
25,0,0,0
29,0,0,0
3,0,0,0
4,0,0,0
4,0,0,0
1,0,0,0
6,0,0,0
5,0,0,0
578,0,0,0
465,0,0,0
3,0,0,0
1,0,0,0
11,0,0,0
3,0,0,0
106,0,0,0
15,0,0,0
50,0,0,0
98,0,0,0
48,0,0,0
8,0,0,0
42,0,0,0
28,0,0,0
51,0,0,0
30,0,0,0
814,0,4,0
2,0,0,0
17,0,0,0
1,0,0,0
46,0,0,0
33,0,0,0
26,0,0,0
14,0,0,0
8,0,0,0
15,0,0,0
22,0,1,0
3,0,0,0
12,0,0,0
6,0,0,0
16,0,0,0
16,0,0,0
1,0,0,0
22,0,0,0
8,0,0,0
4,0,0,0
18,0,0,0
1,0,0,0
905,0,9,0
13,0,0,0
5,0,0,0
3,0,0,0
27,0,0,0
101,0,0,0
14,0,0,0
41,0,0,0
711,1,0,0
16,0,0,0
6,0,0,0
18,0,0,0
20,0,0,0
4,0,0,0
5,0,0,0
1577,2,8,0
20,0,0,0
19,0,0,0
11,0,0,0
15,0,0,0
5,0,0,0
16,0,0,0
223,0,0,0
98,0,1,0
14,0,0,0
3,0,0,0
14,0,0,0
1,0,0,0
2,0,0,0
1,0,0,0
60,0,0,0
2,0,0,0
1,0,0,0
17,0,0,0
40,0,0,0
146,0,0,0
17,0,0,0
3,0,0,0
19,0,0,0
4,0,0,0
16,0,0,0
6,0,0,0
31,0,0,0
203,0,1,0
15,0,0,0
26,0,0,0
3,0,0,0
43,0,0,0
3,0,0,0
5,0,0,0
1,0,0,0
8,0,0,0
50,0,0,0
302,0,0,0
15,0,0,0
863,0,0,0
7,0,0,0
32,0,0,0
12,0,0,0
18,0,0,0
11,0,0,0
43,0,0,0
15,0,0,0
23,0,0,0
15,0,0,0
12,0,0,0
3,0,0,0
6,0,0,0
25,0,0,0
10,0,0,0
575,0,1,0
6,0,0,0
3,0,0,0
5,0,0,0
10,0,0,0
11,0,0,0
162,0,2,1
17,0,0,0
15,0,0,0
18,0,0,0
25,0,0,0
1,0,0,0
1,0,0,0
21,0,0,0
8,0,0,0
2,0,0,0
11,0,0,0
2,0,0,0
140,0,0,0
95,0,0,0
1,0,0,0
1,0,0,0
62,0,1,0
35,0,0,0
27,0,0,0
13,0,0,0
32,0,0,0
20,0,1,0
11,0,0,0
15,0,0,0
24,0,0,0
2,0,0,0
78,0,0,0
11,0,0,0
52,0,0,0
4,0,0,0
36,0,0,0
4,0,0,0
37,0,0,0
5,0,0,0
45,0,1,0
4,0,0,0
16,0,0,0
3,0,0,0
11,0,0,0
11,0,0,0
6,0,0,0
25,0,0,0
4,0,0,0
387,0,0,0
1,0,0,0
12,0,0,0
18,0,0,0
2,0,0,0
3,0,0,0
24,0,0,0
105,0,0,0
41,0,1,0
4,0,0,0
83,0,0,0
40,0,0,0
16,0,0,0
160,0,0,0
5,0,0,0
1,0,0,0
2,0,0,0
16,0,0,0
14,0,0,0
66,0,0,0
12,0,0,0
16,0,0,0
17,0,0,0
35,0,0,0
2,0,0,0
73,0,0,0
23,0,0,0
40,0,0,0
1,0,0,0
33,0,0,0
1,0,0,0
9,0,0,0
33,0,0,0
1,0,0,0
1,0,0,0
39,0,0,0
2,0,0,0
33,0,0,0
10,0,0,0
10,0,0,0
13,0,0,0
18,0,0,0
17,0,0,0
27,0,0,0
21,0,0,0
23,0,0,0
71,0,1,0
13,0,0,0
2,0,0,0
12,0,0,0
57,0,0,0
25,0,0,0
3,0,0,0
12,0,0,0
105,0,0,0
140,0,1,0
11,0,0,0
4,0,0,0
11,0,0,0
325,0,2,0
11,0,0,0
11,0,0,0
1,0,0,0
17,0,0,0
89,0,0,0
18,0,0,0
12,0,0,0
